organization_id,sector,services,specific_services,lga_name,wards,days_and_hours_of_operation,target_group,service_fees,referrals_receive,referrals_make,additional_information
10,Protection,safety and security,EC,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,A referral link; referring of acute medical services like body scans,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,EC,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,blood transfusion,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,EC,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,etc and transfer of cases to State CID.,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,EC,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,A referral link; referring of acute medical services like body scans,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,EC,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,blood transfusion,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,EC,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,etc and transfer of cases to State CID.,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Collection of forensic evidence,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,A referral link; referring of acute medical services like body scans,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Collection of forensic evidence,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,blood transfusion,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Collection of forensic evidence,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,etc and transfer of cases to State CID.,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Collection of forensic evidence,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,A referral link; referring of acute medical services like body scans,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Collection of forensic evidence,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,blood transfusion,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Collection of forensic evidence,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,etc and transfer of cases to State CID.,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Collection of forensic evidence,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,A referral link; referring of acute medical services like body scans,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Collection of forensic evidence,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,blood transfusion,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Collection of forensic evidence,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,etc and transfer of cases to State CID.,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Collection of forensic evidence,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,A referral link; referring of acute medical services like body scans,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Collection of forensic evidence,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,blood transfusion,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Collection of forensic evidence,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,etc and transfer of cases to State CID.,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Frontline service provision to survivors,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,A referral link; referring of acute medical services like body scans,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Frontline service provision to survivors,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,blood transfusion,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Frontline service provision to survivors,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,etc and transfer of cases to State CID.,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Frontline service provision to survivors,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,A referral link; referring of acute medical services like body scans,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Frontline service provision to survivors,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,blood transfusion,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Frontline service provision to survivors,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,etc and transfer of cases to State CID.,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Frontline service provision to survivors,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,A referral link; referring of acute medical services like body scans,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Frontline service provision to survivors,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,blood transfusion,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Frontline service provision to survivors,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,etc and transfer of cases to State CID.,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Frontline service provision to survivors,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,A referral link; referring of acute medical services like body scans,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Frontline service provision to survivors,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,blood transfusion,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Frontline service provision to survivors,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,etc and transfer of cases to State CID.,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,counselling,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,A referral link; referring of acute medical services like body scans,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,counselling,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,blood transfusion,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,counselling,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,etc and transfer of cases to State CID.,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,counselling,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,A referral link; referring of acute medical services like body scans,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,counselling,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,blood transfusion,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,counselling,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,etc and transfer of cases to State CID.,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,counselling,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,A referral link; referring of acute medical services like body scans,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,counselling,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,blood transfusion,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,counselling,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,etc and transfer of cases to State CID.,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,counselling,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,A referral link; referring of acute medical services like body scans,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,counselling,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,blood transfusion,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,counselling,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,etc and transfer of cases to State CID.,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Representation in Court and Mediation,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,A referral link; referring of acute medical services like body scans,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Representation in Court and Mediation,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,blood transfusion,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Representation in Court and Mediation,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,etc and transfer of cases to State CID.,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Representation in Court and Mediation,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,A referral link; referring of acute medical services like body scans,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Representation in Court and Mediation,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,blood transfusion,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Representation in Court and Mediation,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,etc and transfer of cases to State CID.,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Representation in Court and Mediation,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,A referral link; referring of acute medical services like body scans,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Representation in Court and Mediation,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,blood transfusion,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Representation in Court and Mediation,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,etc and transfer of cases to State CID.,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Representation in Court and Mediation,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,A referral link; referring of acute medical services like body scans,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Representation in Court and Mediation,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,blood transfusion,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Representation in Court and Mediation,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,etc and transfer of cases to State CID.,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Prosecution of Perpetrators,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,A referral link; referring of acute medical services like body scans,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Prosecution of Perpetrators,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,blood transfusion,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Prosecution of Perpetrators,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,etc and transfer of cases to State CID.,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Prosecution of Perpetrators,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,A referral link; referring of acute medical services like body scans,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Prosecution of Perpetrators,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,blood transfusion,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Prosecution of Perpetrators,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,etc and transfer of cases to State CID.,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Prosecution of Perpetrators,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,A referral link; referring of acute medical services like body scans,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Prosecution of Perpetrators,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,blood transfusion,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Prosecution of Perpetrators,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,etc and transfer of cases to State CID.,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Prosecution of Perpetrators,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,A referral link; referring of acute medical services like body scans,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Prosecution of Perpetrators,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,blood transfusion,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Prosecution of Perpetrators,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,etc and transfer of cases to State CID.,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Investigation of evidence collected,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,A referral link; referring of acute medical services like body scans,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Investigation of evidence collected,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,blood transfusion,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Investigation of evidence collected,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,etc and transfer of cases to State CID.,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Investigation of evidence collected,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,A referral link; referring of acute medical services like body scans,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Investigation of evidence collected,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,blood transfusion,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Investigation of evidence collected,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,etc and transfer of cases to State CID.,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Investigation of evidence collected,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,A referral link; referring of acute medical services like body scans,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Investigation of evidence collected,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,blood transfusion,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Investigation of evidence collected,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,etc and transfer of cases to State CID.,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Investigation of evidence collected,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,A referral link; referring of acute medical services like body scans,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Investigation of evidence collected,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,blood transfusion,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Investigation of evidence collected,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,etc and transfer of cases to State CID.,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,3 to 5 days Accomdation and Feeding,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,A referral link; referring of acute medical services like body scans,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,3 to 5 days Accomdation and Feeding,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,blood transfusion,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,3 to 5 days Accomdation and Feeding,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,etc and transfer of cases to State CID.,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,3 to 5 days Accomdation and Feeding,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,A referral link; referring of acute medical services like body scans,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,3 to 5 days Accomdation and Feeding,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,blood transfusion,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,3 to 5 days Accomdation and Feeding,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,etc and transfer of cases to State CID.,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,3 to 5 days Accomdation and Feeding,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,A referral link; referring of acute medical services like body scans,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,3 to 5 days Accomdation and Feeding,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,blood transfusion,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,3 to 5 days Accomdation and Feeding,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,etc and transfer of cases to State CID.,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,3 to 5 days Accomdation and Feeding,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,A referral link; referring of acute medical services like body scans,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,3 to 5 days Accomdation and Feeding,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,blood transfusion,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,3 to 5 days Accomdation and Feeding,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,etc and transfer of cases to State CID.,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Follow up and case management.,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,A referral link; referring of acute medical services like body scans,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Follow up and case management.,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,blood transfusion,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Follow up and case management.,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,etc and transfer of cases to State CID.,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Follow up and case management.,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,A referral link; referring of acute medical services like body scans,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Follow up and case management.,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,blood transfusion,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Follow up and case management.,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,etc and transfer of cases to State CID.,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Follow up and case management.,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,A referral link; referring of acute medical services like body scans,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Follow up and case management.,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,blood transfusion,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Follow up and case management.,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,etc and transfer of cases to State CID.,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Follow up and case management.,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,A referral link; referring of acute medical services like body scans,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Follow up and case management.,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,blood transfusion,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,safety and security,Follow up and case management.,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,etc and transfer of cases to State CID.,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
